Year,RespondentID,CollectorID,Department,QUESTION1,QUESTION2,QUESTION3,QUESTION4,QUESTION5,QA7,QA8,QA9,QA10,QA11,QD12,QD13,QD14,QD15,QB16,QC1,QC2,QC3,QC4,QC5,QB17,QB18,QB19,QB20,QB21
2014,3199345015,51998354,Support,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Fair,Fair,Fair,Fair,Fair,Neutral,Neutral,Disagree,Neutral,Neutral
2014,3179688839,51998354,Support,Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Strongly Disagree,Agree,Neutral,Neutral,Good,Fair,Good,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3178275341,51998354,Support,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Poor,Poor,Poor,Poor,Poor,Disagree,Neutral,Disagree,Disagree,Strongly Disagree
2014,3177938490,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3176440092,51998354,Support,Disagree,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Disagree,Neutral,Strongly Disagree,Agree,Fair,Fair,Fair,Fair,Poor,Neutral,Neutral,Strongly Disagree,Neutral,Neutral
2014,3175311909,51998354,Support,Neutral,Agree,Agree,Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Excellent,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2014,3201894508,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3186281317,51998354,Support,Neutral,Strongly Agree,Strongly Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,,Neutral,Disagree,Neutral,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,,Agree,Strongly Agree,Strongly Agree
2014,3183954737,51998354,Support,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Fair,Fair,Fair,Fair,Fair,Neutral,Neutral,Neutral,Neutral,Neutral
2014,3181011246,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3202516108,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Good,Excellent,Good,Good,Excellent,Agree,Agree,Agree,Agree,Agree
2014,3196390183,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3180740242,51998354,Support,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3177657667,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3177634551,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Disagree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree
2014,3177609363,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2014,3192789412,51998354,Support,Agree,Agree,Strongly Agree,Agree,Neutral,Disagree,Neutral,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Excellent,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Strongly Agree,Agree
2014,3190370870,51998354,Support,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Excellent,Good,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3188326888,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Good,Excellent,Excellent,Excellent,Agree,Agree,Neutral,Strongly Agree,Agree
2014,3188024646,51998354,Support,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3177591255,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3200893866,51998354,Support,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Disagree,Agree,Fair,Fair,Poor,Fair,Fair,Agree,Agree,Agree,Neutral,Neutral
2014,3200076910,51998354,Support,Agree,Agree,Agree,Agree,Agree,Neutral,,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Excellent,Good,Excellent,Excellent,Good,Neutral,Neutral,Agree,Neutral,Disagree
2014,3200027695,51998354,Support,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Fair,Good,Good,Fair,Agree,Neutral,Agree,Agree,Agree
2014,3198526120,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3198032933,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3197537544,51998354,Support,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral
2014,3195825994,51998354,Support,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2014,3194839110,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2014,3193245634,51998354,Support,Neutral,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Poor,Poor,Poor,Poor,Poor,Neutral,Neutral,Neutral,Neutral,Neutral
2014,3192827588,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3192823623,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3192814399,51998354,Support,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2014,3192811397,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2014,3192793867,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Excellent,Excellent,Good,Good,Good,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree
2014,3186020231,51998354,Support,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Strongly Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2014,3183764321,51998354,Support,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3183750972,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3180699754,51998354,Support,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Neutral,Neutral,Neutral,Neutral,Neutral
2014,3175870612,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3175073343,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Good,Good,Good,Good,Good,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree
2014,3174974512,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3174910930,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2014,3174868761,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree
2014,3174840258,51998354,Support,Agree,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Good,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3174838522,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,Fair,Fair,Good,Good,Agree,Agree,Strongly Agree,Agree,Neutral
2014,3174831537,51998354,Support,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,Excellent,Excellent,Good,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3174666264,51998354,Support,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Excellent,Good,Good,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3174641864,51998354,Support,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Excellent,Good,Good,Good,Agree,Agree,Agree,Agree,Neutral
2014,3173326526,51998354,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3193065830,51998354,Support,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Agree,Strongly Agree,Agree,Agree
2014,3183793249,51998354,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Excellent,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2014,3178806204,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3177260207,51998354,Support,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2014,3176831978,51998354,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Good,Excellent,Excellent,Good,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral
2014,3175542790,51998354,Support,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Good,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2014,3173304607,51998354,Support,,,,,Strongly Agree,,,,,,,,,,,,,,,,,,,,
2015,3963055168,67563907,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3953297696,67563907,Support,Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Good,Good,Good,Excellent,Good,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree
2015,3944889389,67563907,Support,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3943337909,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3943335239,67563907,Support,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Good,Fair,Fair,Good,Fair,Agree,Agree,Agree,Agree,Neutral
2015,3943265814,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3942215154,67563907,Support,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Disagree,Good,Good,Good,Excellent,Good,Strongly Agree,Strongly Agree,Agree,Agree,Agree
2015,3923179120,67563907,Support,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3930063431,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3962389827,67563907,Support,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3961479554,67563907,Support,Agree,Neutral,Agree,Neutral,Agree,Disagree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Strongly Agree,Agree,Agree,Agree
2015,3952177960,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Disagree,Neutral,Strongly Agree,Good,Good,Good,Good,Good,Agree,Strongly Agree,Agree,Agree,Agree
2015,3945490073,67563907,Support,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Neutral,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Excellent,Good,Good,Good,Good,Agree,Agree,Neutral,Agree,Agree
2015,3945461792,67563907,Support,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3939492019,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3935546215,67563907,Support,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3930314922,67563907,Support,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3930143278,67563907,Support,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Neutral,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3962248438,67563907,Operations,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961811390,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3961743368,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961554600,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3961399939,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961391488,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Fair,Good,Good,Fair,Fair,Agree,Agree,Agree,Agree,Agree
2015,3961390828,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961344257,67563907,Operations,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Good,Good,Excellent,Good,Good,Agree,Agree,Agree,Agree,Neutral
2015,3961321754,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3961307535,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Good,Excellent,Good,Excellent,Excellent,Agree,Strongly Agree,Agree,Agree,Agree
2015,3961261667,67563907,Operations,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,Fair,Good,Fair,Good,Good,Agree,Agree,Neutral,Strongly Agree,Strongly Agree
2015,3961206126,67563907,Operations,Strongly Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Fair,Fair,Fair,Good,Fair,Neutral,Agree,Agree,Agree,Neutral
2015,3961080914,67563907,Operations,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Disagree,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree
2015,3961059333,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961038034,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961035649,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961034779,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3961030558,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3960786238,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3960393653,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Good,Excellent,Good,Good,Good,Strongly Agree,Agree,Agree,Agree,Agree
2015,3960381928,67563907,Operations,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Disagree,Disagree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Disagree,Good,Excellent,Good,Good,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3960358863,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Fair,Fair,Fair,Good,Fair,Agree,Agree,Agree,Strongly Agree,Neutral
2015,3960279928,67563907,Operations,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Fair,Fair,Fair,Fair,Fair,Strongly Agree,Strongly Agree,Agree,Agree,Agree
